Escenario,t,S,R,A
Sin tratamiento,0.26333333333333336,1371120.4156462413,1283.864974783944,0.0
Sin tratamiento,0.26666666666666666,1376608.3086822436,1287.9314285429323,0.0
Sin tratamiento,0.27,1382118.136521553,1292.010739720806,0.0
Sin tratamiento,0.2733333333333334,1387649.9865924057,1296.1029488089553,0.0
Sin tratamiento,0.27666666666666667,1393203.9466695893,1300.2080964251331,0.0
Sin tratamiento,0.28,1398780.1048756065,1304.326223313803,0.0
Sin tratamiento,0.2833333333333333,1404378.549682248,1308.4573703465671,0.0
Sin tratamiento,0.2866666666666667,1409999.369911948,1312.6015785225575,0.0
Sin tratamiento,0.29000000000000004,1415642.654739137,1316.7588889688152,0.0
Sin tratamiento,0.29333333333333333,1421308.493691583,1320.929342940676,0.0
Sin tratamiento,0.2966666666666667,1426996.9766517528,1325.1129818221568,0.0
Sin tratamiento,0.30000000000000004,1432708.193858274,1329.309847126363,0.0
Sin tratamiento,0.30333333333333334,1438442.2359072976,1333.5199804958759,0.0
Sin tratamiento,0.3066666666666667,1444199.1937538974,1337.7434237031482,0.0
Sin tratamiento,0.31,1449979.1587134807,1341.9802186509007,0.0
Sin tratamiento,0.31333333333333335,1455782.2224631915,1346.2304073725184,0.0
Sin tratamiento,0.3166666666666667,1461608.477043328,1350.4940320324476,0.0
Sin tratamiento,0.32,1467458.0148587646,1354.7711349265999,0.0
Sin tratamiento,0.32333333333333336,1473330.9286803794,1359.0617584827473,0.0
Sin tratamiento,0.32666666666666666,1479227.3116464906,1363.3659452609295,0.0
Sin tratamiento,0.33,1485147.2572642856,1367.6837379538538,0.0
Sin tratamiento,0.33333333333333337,1491090.8594112669,1372.015179387298,0.0
Sin tratamiento,0.33666666666666667,1497058.2123367002,1376.360312520519,0.0
Sin tratamiento,0.34,1503049.4106630762,1380.7191804466584,0.0
Sin tratamiento,0.3433333333333334,1509064.54938756,1385.091826393149,0.0
Sin tratamiento,0.3466666666666667,1515103.7238834617,1389.4782937221241,0.0
Sin tratamiento,0.35000000000000003,1521167.029901702,1393.878625930828,0.0
Sin tratamiento,0.35333333333333333,1527254.563572294,1398.2928666520272,0.0
Sin tratamiento,0.3566666666666667,1533366.4214058274,1402.7210596544226,0.0
Sin tratamiento,0.36000000000000004,1539502.7002949498,1407.1632488430628,0.0
Sin tratamiento,0.36333333333333334,1545663.497515862,1411.6194782597593,0.0
Sin tratamiento,0.3666666666666667,1551848.910729819,1416.0897920835025,0.0
Sin tratamiento,0.37000000000000005,1558059.0379846317,1420.5742346308782,0.0
Sin tratamiento,0.37333333333333335,1564293.9777161789,1425.072850356487,0.0
Sin tratamiento,0.3766666666666667,1570553.828749924,1429.5856838533616,0.0
Sin tratamiento,0.38,1576838.6903024372,1434.1127798533914,0.0
Sin tratamiento,0.38333333333333336,1583148.6619829217,1438.6541832277412,0.0
Sin tratamiento,0.3866666666666667,1589483.8437947463,1443.2099389872747,0.0
Sin tratamiento,0.39,1595844.3361369881,1447.7800922829804,0.0
Sin tratamiento,0.39333333333333337,1602230.239805975,1452.3646884063953,0.0
Sin tratamiento,0.39666666666666667,1608641.6559968395,1456.9637727900342,0.0
Sin tratamiento,0.4,1615078.6863050726,1461.5773910078146,0.0
Sin tratamiento,0.4033333333333334,1621541.4327280861,1466.2055887754886,0.0
Sin tratamiento,0.4066666666666667,1628029.9976667853,1470.848411951071,0.0
Sin tratamiento,0.41000000000000003,1634544.4839271414,1475.5059065352734,0.0
Sin tratamiento,0.4133333333333334,1641084.994721772,1480.178118671936,0.0
Sin tratamiento,0.4166666666666667,1647651.6336715277,1484.8650946484604,0.0
Sin tratamiento,0.42000000000000004,1654244.5048070867,1489.5668808962475,0.0
Sin tratamiento,0.42333333333333334,1660863.7125705506,1494.283523991132,0.0
Sin tratamiento,0.4266666666666667,1667509.3618170528,1499.0150706538222,0.0
Sin tratamiento,0.43000000000000005,1674181.5578163655,1503.7615677503359,0.0
Sin tratamiento,0.43333333333333335,1680880.4062545195,1508.5230622924455,0.0
Sin tratamiento,0.4366666666666667,1687606.013235427,1513.2996014381156,0.0
Sin tratamiento,0.44,1694358.4852825096,1518.091232491947,0.0
Sin tratamiento,0.44333333333333336,1701137.9293403344,1522.8980029056218,0.0
Sin tratamiento,0.4466666666666667,1707944.452776257,1527.719960278347,0.0
Sin tratamiento,0.45,1714778.1633820657,1532.5571523573026,0.0
Sin tratamiento,0.45333333333333337,1721639.1693756403,1537.4096270380896,0.0
Sin tratamiento,0.4566666666666667,1728527.5794026095,1542.2774323651781,0.0
Sin tratamiento,0.46,1735443.502538016,1547.1606165323576,0.0
Sin tratamiento,0.4633333333333334,1742387.048287995,1552.0592278831905,0.0
Sin tratamiento,0.4666666666666667,1749358.3265914463,1556.973314911463,0.0
Sin tratamiento,0.47000000000000003,1756357.4478217266,1561.9029262616407,0.0
Sin tratamiento,0.4733333333333334,1763384.522788336,1566.8481107293237,0.0
Sin tratamiento,0.4766666666666667,1770439.6627386194,1571.8089172617028,0.0
Sin tratamiento,0.48000000000000004,1777522.9793594712,1576.7853949580197,0.0
Sin tratamiento,0.48333333333333334,1784634.5847790446,1581.7775930700234,0.0
Sin tratamiento,0.4866666666666667,1791774.5915684707,1586.785561002433,0.0
Sin tratamiento,0.49000000000000005,1798943.1127435823,1591.8093483134003,0.0
Sin tratamiento,0.49333333333333335,1806140.2617666447,1596.8490047149705,0.0
Sin tratamiento,0.4966666666666667,1813366.1525480924,1601.904580073549,0.0
Sin tratamiento,0.5,1820620.8994482725,1606.9761244103659,0.0
Sin tratamiento,0.5033333333333334,1827904.6172791964,1612.0636879019455,0.0
Sin tratamiento,0.5066666666666667,1835217.421306294,1617.1673208805719,0.0
Sin tratamiento,0.51,1842559.4272501806,1622.2870738347606,0.0
Sin tratamiento,0.5133333333333334,1849930.7512884242,1627.42299740973,0.0
Sin tratamiento,0.5166666666666667,1857331.5100573236,1632.5751424078724,0.0
Sin tratamiento,0.52,1864761.8206536907,1637.7435597892277,0.0
Sin tratamiento,0.5233333333333333,1872221.8006366424,1642.928300671962,0.0
Sin tratamiento,0.5266666666666667,1879711.5680293962,1648.129416332839,0.0
Sin tratamiento,0.53,1887231.2413210738,1653.3469582077023,0.0
Sin tratamiento,0.5333333333333333,1894780.9394685125,1658.5809778919515,0.0
Sin tratamiento,0.5366666666666667,1902360.781898081,1663.8315271410231,0.0
Sin tratamiento,0.54,1909970.8885075052,1669.0986578708753,0.0
Sin tratamiento,0.5433333333333333,1917611.3796676965,1674.3824221584664,0.0
Sin tratamiento,0.5466666666666667,1925282.3762245942,1679.682872242243,0.0
Sin tratamiento,0.55,1932983.9995010043,1685.0000605226242,0.0
Sin tratamiento,0.5533333333333333,1940716.3712984547,1690.3340395624898,0.0
Sin tratamiento,0.5566666666666668,1948479.6138990542,1695.6848620876674,0.0
Sin tratamiento,0.56,1956273.8500673557,1701.0525809874239,0.0
Sin tratamiento,0.5633333333333334,1964099.20305223,1706.4372493149567,0.0
Sin tratamiento,0.5666666666666667,1971955.7965887457,1711.8389202878845,0.0
Sin tratamiento,0.5700000000000001,1979843.7549000555,1717.2576472887445,0.0
Sin tratamiento,0.5733333333333334,1987763.2026992876,1722.6934838654834,0.0
Sin tratamiento,0.5766666666666667,1995714.2651914507,1728.1464837319588,0.0
Sin tratamiento,0.5800000000000001,2003697.0680753395,1733.6167007684348,0.0
Sin tratamiento,0.5833333333333334,2011711.7375454477,1739.1041890220818,0.0
Sin tratamiento,0.5866666666666667,2019758.4002938943,1744.6090027074772,0.0
Sin tratamiento,0.5900000000000001,2027837.18351235,1750.1311962071095,0.0
Sin tratamiento,0.5933333333333334,2035948.2148939748,1755.67082407188,0.0
Sin tratamiento,0.5966666666666667,2044091.622635361,1761.227941021608,0.0
Sin tratamiento,0.6000000000000001,2052267.5354384864,1766.8026019455385,0.0
Sin tratamiento,0.6033333333333334,2060476.0825126686,1772.3948619028488,0.0
Sin tratamiento,0.6066666666666667,2068717.3935765356,1778.0047761231597,0.0
Sin tratamiento,0.61,2076991.5988599956,1783.6324000070438,0.0
Sin tratamiento,0.6133333333333334,2085298.829106218,1789.277789126539,0.0
Sin tratamiento,0.6166666666666667,2093639.2155736212,1794.9409992256608,0.0
Sin tratamiento,0.62,2102012.8900378686,1800.6220862209198,0.0
Sin tratamiento,0.6233333333333334,2110419.98479387,1806.3211062018363,0.0
Sin tratamiento,0.6266666666666667,2118860.6326577906,1812.0381154314557,0.0
Sin tratamiento,0.63,2127334.9669690747,1817.7731703468728,0.0
Sin tratamiento,0.6333333333333334,2135843.121592462,1823.5263275597492,0.0
Sin tratamiento,0.6366666666666667,2144385.2309200256,1829.2976438568344,0.0
Sin tratamiento,0.64,2152961.4298732122,1835.0871762004913,0.0
Sin tratamiento,0.6433333333333334,2161571.8539048876,1840.8949817292223,0.0
Sin tratamiento,0.6466666666666667,2170216.6390013946,1846.721117758191,0.0
Sin tratamiento,0.65,2178895.921684614,1852.565641779754,0.0
Sin tratamiento,0.6533333333333333,2187609.839014036,1858.4286114639897,0.0
Sin tratamiento,0.6566666666666667,2196358.5285888393,1864.310084659228,0.0
Sin tratamiento,0.66,2205142.1285499763,1870.2101193925807,0.0
Sin tratamiento,0.6633333333333333,2213960.777582268,1876.1287738704796,0.0
Sin tratamiento,0.6666666666666667,2222814.6149165053,1882.066106479207,0.0
Sin tratamiento,0.67,2231703.7803315567,1888.022175785435,0.0
Sin tratamiento,0.6733333333333333,2240628.414156489,1893.997040536761,0.0
Sin tratamiento,0.6766666666666667,2249588.6572726914,1899.990759662251,0.0
Sin tratamiento,0.68,2258584.6511160056,1906.0033922729756,0.0
Sin tratamiento,0.6833333333333333,2267616.53767887,1912.0349976625569,0.0
Sin tratamiento,0.6866666666666668,2276684.4595124694,1918.0856353077081,0.0
Sin tratamiento,0.6900000000000001,2285788.5597288874,1924.1553648687823,0.0
Sin tratamiento,0.6933333333333334,2294928.9820032762,1930.2442461903172,0.0
Sin tratamiento,0.6966666666666667,2304105.870576026,1936.3523393015837,0.0
Sin tratamiento,0.7000000000000001,2313319.3702549473,1942.4797044171373,0.0
Sin tratamiento,0.7033333333333334,2322569.626417461,1948.626401937366,0.0
Sin tratamiento,0.7066666666666667,2331856.785012792,1954.7924924490455,0.0
Sin tratamiento,0.7100000000000001,2341180.9925641795,1960.9780367258936,0.0
Sin tratamiento,0.7133333333333334,2350542.396171085,1967.183095729124,0.0
Sin tratamiento,0.7166666666666667,2359941.143511418,1973.4077306080053,0.0
Sin tratamiento,0.7200000000000001,2369377.3828437626,1979.652002700418,0.0
Sin tratamiento,0.7233333333333334,2378851.2630096194,1985.9159735334165,0.0
Sin tratamiento,0.7266666666666667,2388362.933435646,1992.1997048237893,0.0
Sin tratamiento,0.7300000000000001,2397912.5441359184,1998.5032584786236,0.0
Sin tratamiento,0.7333333333333334,2407500.2457141867,2004.826696595868,0.0
Sin tratamiento,0.7366666666666667,2417126.1893661534,2011.1700814649012,0.0
Sin tratamiento,0.7400000000000001,2426790.526881747,2017.533475567098,0.0
Sin tratamiento,0.7433333333333334,2436493.4106474123,2023.9169415763986,0.0
Sin tratamiento,0.7466666666666667,2446234.9936484075,2030.3205423598808,0.0
Sin tratamiento,0.75,2456015.4294711105,2036.7443409783314,0.0
Sin tratamiento,0.7533333333333334,2465834.8723053257,2043.1884006868197,0.0
Sin tratamiento,0.7566666666666667,2475693.476946614,2049.6527849352733,0.0
Sin tratamiento,0.76,2485591.398798616,2056.1375573690534,0.0
Sin tratamiento,0.7633333333333334,2495528.7938753995,2062.642781829539,0.0
Sin tratamiento,0.7666666666666667,2505505.818803795,2069.168522354699,0.0
Sin tratamiento,0.77,2515522.630825765,2075.714843179678,0.0
Sin tratamiento,0.7733333333333334,2525579.3878007582,2082.2818087373807,0.0
Sin tratamiento,0.7766666666666667,2535676.2482080893,2088.8694836590544,0.0
Sin tratamiento,0.78,2545813.371149318,2095.4779327748734,0.0
Sin tratamiento,0.7833333333333334,2555990.916350643,2102.107221114532,0.0
Sin tratamiento,0.7866666666666667,2566209.0441652983,2108.757413907828,0.0
Sin tratamiento,0.79,2576467.915575962,2115.428576585258,0.0
Sin tratamiento,0.7933333333333333,2586767.6921971766,2122.120774778607,0.0
Sin tratamiento,0.7966666666666667,2597108.5362777747,2128.8340743215454,0.0
Sin tratamiento,0.8,2607490.6107033095,2135.5685412502207,0.0
Sin tratamiento,0.8033333333333333,2617914.078998503,2142.3242418038567,0.0
Sin tratamiento,0.8066666666666668,2628379.105329701,2149.1012424253545,0.0
Sin tratamiento,0.81,2638885.8545073248,2155.8996097618883,0.0
Sin tratamiento,0.8133333333333334,2649434.491988357,2162.719410665509,0.0
Sin tratamiento,0.8166666666666668,2660025.183878809,2169.5607121937514,0.0
Sin tratamiento,0.8200000000000001,2670658.0969362142,2176.4235816102314,0.0
Sin tratamiento,0.8233333333333334,2681333.3985721283,2183.3080863852606,0.0
Sin tratamiento,0.8266666666666668,2692051.2568546333,2190.2142941964507,0.0
Sin tratamiento,0.8300000000000001,2702811.8405108536,2197.1422729293217,0.0
Sin tratamiento,0.8333333333333334,2713615.318929486,2204.0920906779183,0.0
Sin tratamiento,0.8366666666666667,2724461.8621633286,2211.0638157454164,0.0
Sin tratamiento,0.8400000000000001,2735351.6409318275,2218.0575166447466,0.0
Sin tratamiento,0.8433333333333334,2746284.8266236302,2225.073262099199,0.0
Sin tratamiento,0.8466666666666667,2757261.591299148,2232.1111210430513,0.0
Sin tratamiento,0.8500000000000001,2768282.1076931255,2239.171162622183,0.0
Sin tratamiento,0.8533333333333334,2779346.5492172246,2246.2534561946977,0.0
Sin tratamiento,0.8566666666666667,2790455.089962614,2253.3580713315437,0.0
Sin tratamiento,0.8600000000000001,2801607.90470257,2260.4850778171435,0.0
Sin tratamiento,0.8633333333333334,2812805.168895083,2267.6345456500144,0.0
Sin tratamiento,0.8666666666666667,2824047.0586854783,2274.8065450433974,0.0
Sin tratamiento,0.8700000000000001,2835333.750909047,2282.00114642589,0.0
Sin tratamiento,0.8733333333333334,2846665.423093679,2289.21842044207,0.0
Sin tratamiento,0.8766666666666667,2858042.253462512,2296.458437953135,0.0
Sin tratamiento,0.88,2869464.420936592,2303.721270037532,0.0
Sin tratamiento,0.8833333333333334,2880932.1051375354,2311.006987991595,0.0
Sin tratamiento,0.8866666666666667,2892445.486390206,2318.3156633301815,0.0
Sin tratamiento,0.89,2904004.7457254045,2325.647367787312,0.0
Sin tratamiento,0.8933333333333334,2915610.0648825606,2333.0021733168087,0.0
Sin tratamiento,0.8966666666666667,2927261.6263124393,2340.3801520929424,0.0
Sin tratamiento,0.9,2938959.613179857,2347.781376511071,0.0
Sin tratamiento,0.9033333333333334,2950704.2093664072,2355.2059191882895,0.0
Sin tratamiento,0.9066666666666667,2962495.5994731914,2362.653852964073,0.0
Sin tratamiento,0.91,2974333.9688235684,2370.125250900928,0.0
Sin tratamiento,0.9133333333333334,2986219.5034659076,2377.6201862850457,0.0
Sin tratamiento,0.9166666666666667,2998152.390176353,2385.1387326269473,0.0
Sin tratamiento,0.92,3010132.816461596,2392.6809636621424,0.0
Sin tratamiento,0.9233333333333333,3022160.9705616655,2400.246953351787,0.0
Sin tratamiento,0.9266666666666667,3034237.0414527156,2407.836775883334,0.0
Sin tratamiento,0.93,3046361.2188498336,2415.4505056711982,0.0
Sin tratamiento,0.9333333333333333,3058533.693209858,2423.088217357412,0.0
Sin tratamiento,0.9366666666666668,3070754.655734197,2430.7499858122915,0.0
Sin tratamiento,0.9400000000000001,3083024.2983716656,2438.4358861350966,0.0
Sin tratamiento,0.9433333333333334,3095342.8138213335,2446.145993654701,0.0
Sin tratamiento,0.9466666666666668,3107710.395535379,2453.8803839302573,0.0
Sin tratamiento,0.9500000000000001,3120127.2377219526,2461.6391327518627,0.0
Sin tratamiento,0.9533333333333334,3132593.5353480536,2469.4223161412374,0.0
Sin tratamiento,0.9566666666666668,3145109.484142422,2477.230010352388,0.0
Sin tratamiento,0.9600000000000001,3157675.2805984234,2485.062291872287,0.0
Sin tratamiento,0.9633333333333334,3170291.121976969,2492.9192374215486,0.0
Sin tratamiento,0.9666666666666667,3182957.2063094205,2500.800923955103,0.0
Sin tratamiento,0.9700000000000001,3195673.7324005314,2508.70742866288,0.0
Sin tratamiento,0.9733333333333334,3208440.899831371,2516.638828970482,0.0
Sin tratamiento,0.9766666666666667,3221258.908962284,2524.595202539877,0.0
Sin tratamiento,0.9800000000000001,3234127.9609358455,2532.576627270073,0.0
Sin tratamiento,0.9833333333333334,3247048.257679829,2540.583181297812,0.0
Sin tratamiento,0.9866666666666667,3260020.0019101896,2548.614942998251,0.0
Sin tratamiento,0.9900000000000001,3273043.397134058,2556.6719909856565,0.0
Sin tratamiento,0.9933333333333334,3286118.6476527336,2564.7544041140914,0.0
Sin tratamiento,0.9966666666666667,3299245.958564704,2572.8622614781107,0.0
Sin tratamiento,1.0,3312425.5357686672,2580.9956424134534,0.0
Sin tratamiento,1.0033333333333334,3325657.5859665624,2589.1546264977446,0.0
Sin tratamiento,1.0066666666666668,3338942.3166666194,2597.3392935511847,0.0
Sin tratamiento,1.01,3352279.936186406,2605.5497236372544,0.0
Sin tratamiento,1.0133333333333334,3365670.6536559067,2613.785997063417,0.0
Sin tratamiento,1.0166666666666668,3379114.6790205883,2622.0481943818177,0.0
Sin tratamiento,1.02,3392612.2230444923,2630.336396389991,0.0
Sin tratamiento,1.0233333333333334,3406163.4973133397,2638.650684131567,0.0
Sin tratamiento,1.0266666666666668,3419768.7142376304,2646.9911388969804,0.0
Sin tratamiento,1.03,3433428.087055771,2655.3578422241785,0.0
Sin tratamiento,1.0333333333333334,3447141.8298372105,2663.7508758993336,0.0
Sin tratamiento,1.0366666666666666,3460910.1574855703,2672.170321957558,0.0
Sin tratamiento,1.04,3474733.2857418163,2680.6162626836194,0.0
Sin tratamiento,1.0433333333333334,3488611.43118741,2689.088780612655,0.0
Sin tratamiento,1.0466666666666666,3502544.811247491,2697.587958530891,0.0
Sin tratamiento,1.05,3516533.644194065,2706.113879476368,0.0
Sin tratamiento,1.0533333333333335,3530578.1491492065,2714.6666267396577,0.0
Sin tratamiento,1.0566666666666666,3544678.5460882587,2723.246283864587,0.0
Sin tratamiento,1.06,3558835.0558430655,2731.852934648969,0.0
Sin tratamiento,1.0633333333333335,3573047.900105202,2740.486663145326,0.0
Sin tratamiento,1.0666666666666667,3587317.3014292154,2749.1475536616167,0.0
Sin tratamiento,1.07,3601643.4832358863,2757.835690761976,0.0
Sin tratamiento,1.0733333333333335,3616026.6698154937,2766.5511592674375,0.0
Sin tratamiento,1.0766666666666667,3630467.0863310886,2775.2940442566746,0.0
Sin tratamiento,1.08,3644964.9588217973,2784.064431066737,0.0
Sin tratamiento,1.0833333333333335,3659520.5142061096,2792.8624052937835,0.0
Sin tratamiento,1.0866666666666667,3674133.9802851994,2801.6880527938274,0.0
Sin tratamiento,1.09,3688805.5857462524,2810.5414596834776,0.0
Sin tratamiento,1.0933333333333335,3703535.5601657946,2819.422712340676,0.0
Sin tratamiento,1.0966666666666667,3718324.134013046,2828.331897405451,0.0
Sin tratamiento,1.1,3733171.538653285,2837.26910178066,0.0
Sin tratamiento,1.1033333333333335,3748078.00635121,2846.234412632738,0.0
Sin tratamiento,1.1066666666666667,3763043.770274331,2855.2279173924494,0.0
Sin tratamiento,1.11,3778069.064496364,2864.2497037556395,0.0
Sin tratamiento,1.1133333333333335,3793154.1240006364,2873.2998596839893,0.0
Sin tratamiento,1.1166666666666667,3808299.1846835054,2882.378473405771,0.0
Sin tratamiento,1.12,3823504.483357796,2891.4856334166057,0.0
Sin tratamiento,1.1233333333333333,3838770.2577562327,2900.6214284802213,0.0
Sin tratamiento,1.1266666666666667,3854096.7465349077,2909.78594762922,0.0
Sin tratamiento,1.1300000000000001,3869484.1892767386,2918.979280165831,0.0
Sin tratamiento,1.1333333333333333,3884932.82649495,2928.2015156626826,0.0
Sin tratamiento,1.1366666666666667,3900442.8996365666,2937.45274396357,0.0
Sin tratamiento,1.1400000000000001,3916014.651085917,2946.7330551842165,0.0
Sin tratamiento,1.1433333333333333,3931648.3241681443,2956.04253971305,0.0
Sin tratamiento,1.1466666666666667,3947344.163152744,2965.3812882119737,0.0
Sin tratamiento,1.1500000000000001,3963102.41325709,2974.749391617137,0.0
Sin tratamiento,1.1533333333333333,3978923.320649999,2984.146941139713,0.0
Sin tratamiento,1.1566666666666667,3994807.1324552908,2993.5740282666807,0.0
Sin tratamiento,1.1600000000000001,4010754.096755365,3003.0307447615924,0.0
Sin tratamiento,1.1633333333333333,4026764.462594788,3012.517182665367,0.0
Sin tratamiento,1.1666666666666667,4042838.4799839,3022.0334342970664,0.0
Sin tratamiento,1.1700000000000002,4058976.3999024252,3031.5795922546777,0.0
Sin tratamiento,1.1733333333333333,4075178.4743030975,3041.155749415908,0.0
Sin tratamiento,1.1766666666666667,4091444.9561153078,3050.761998938966,0.0
Sin tratamiento,1.1800000000000002,4107776.0992487418,3060.3984342633516,0.0
Sin tratamiento,1.1833333333333333,4124172.1585970544,3070.0651491106482,0.0
Sin tratamiento,1.1866666666666668,4140633.390041547,3079.7622374853263,0.0
Sin tratamiento,1.1900000000000002,4157160.0504548512,3089.4897936755215,0.0
Sin tratamiento,1.1933333333333334,4173752.397704632,3099.2479122538425,0.0
Sin tratamiento,1.1966666666666668,4190410.6906573083,3109.0366880781717,0.0
Sin tratamiento,1.2000000000000002,4207135.189181773,3118.8562162924586,0.0
Sin tratamiento,1.2033333333333334,4223926.154153136,3128.706592327527,0.0
Sin tratamiento,1.2066666666666668,4240783.847456485,3138.58791190188,0.0
Sin tratamiento,1.2100000000000002,4257708.531990634,3148.5002710225067,0.0
Sin tratamiento,1.2133333333333334,4274700.471671919,3158.443765985682,0.0
Sin tratamiento,1.2166666666666668,4291759.931437987,3168.4184933777915,0.0
Sin tratamiento,1.22,4308887.177251586,3178.4245500761285,0.0
Sin tratamiento,1.2233333333333334,4326082.476104407,3188.4620332497175,0.0
Sin tratamiento,1.2266666666666668,4343346.096020893,3198.5310403601234,0.0
Sin tratamiento,1.23,4360678.306062089,3208.6316691622715,0.0
Sin tratamiento,1.2333333333333334,4378079.376329515,3218.7640177052676,0.0
Sin tratamiento,1.2366666666666668,4395549.577969007,3228.9281843332155,0.0
Sin tratamiento,1.24,4413089.183174625,3239.124267686042,0.0
Sin tratamiento,1.2433333333333334,4430698.465192533,3249.3523667003205,0.0
Sin tratamiento,1.2466666666666668,4448377.6983249225,3259.612580610098,0.0
Sin tratamiento,1.25,4466127.1579339225,3269.905008947721,0.0
Sin tratamiento,1.2533333333333334,4483947.120445545,3280.2297515446694,0.0
Sin tratamiento,1.2566666666666668,4501837.863353626,3290.5869085323816,0.0
Sin tratamiento,1.26,4519799.665223797,3300.9765803430955,0.0
Sin tratamiento,1.2633333333333334,4537832.805697456,3311.398867710679,0.0
Sin tratamiento,1.2666666666666668,4555937.565495759,3321.8538716714706,0.0
Sin tratamiento,1.27,4574114.226423616,3332.34169356511,0.0
Sin tratamiento,1.2733333333333334,4592363.071373725,3342.862435035393,0.0
Sin tratamiento,1.2766666666666668,4610684.384330581,3353.4161980311023,0.0
Sin tratamiento,1.28,4629078.450374535,3364.003084806854,0.0
Sin tratamiento,1.2833333333333334,4647545.555685845,3374.6231979239506,0.0
Sin tratamiento,1.2866666666666668,4666085.987548746,3385.2766402512207,0.0
Sin tratamiento,1.29,4684700.034355535,3395.96351496587,0.0
Sin tratamiento,1.2933333333333334,4703387.985610676,3406.6839255543414,0.0
Sin tratamiento,1.2966666666666669,4722150.131934903,3417.4379758131586,0.0
Sin tratamiento,1.3,4740986.765069346,3428.2257698497833,0.0
Sin tratamiento,1.3033333333333335,4759898.177879685,3439.047412083478,0.0
Sin tratamiento,1.3066666666666666,4778884.664360276,3449.90300724616,0.0
Sin tratamiento,1.31,4797946.519638351,3460.792660383262,0.0
Sin tratamiento,1.3133333333333335,4817084.0399781745,3471.716476854599,0.0
Sin tratamiento,1.3166666666666667,4836297.522785246,3482.6745623352244,0.0
Sin tratamiento,1.32,4855587.266610513,3493.6670228163066,0.0
Sin tratamiento,1.3233333333333335,4874953.571154594,3504.69396460599,0.0
Sin tratamiento,1.3266666666666667,4894396.737272008,3515.7554943302657,0.0
Sin tratamiento,1.33,4913917.066975431,3526.8517189338463,0.0
Sin tratamiento,1.3333333333333335,4933514.863439966,3537.982745681036,0.0
Sin tratamiento,1.3366666666666667,4953190.4310074095,3549.148682156606,0.0
Sin tratamiento,1.34,4972944.075190566,3560.349636266676,0.0
Sin tratamiento,1.3433333333333335,4992776.1026775325,3571.585716239588,0.0
Sin tratamiento,1.3466666666666667,5012686.821336032,3582.857030626786,0.0
Sin tratamiento,1.35,5032676.540217759,3594.163688303707,0.0
Sin tratamiento,1.3533333333333335,5052745.569562713,3605.505798470655,0.0
Sin tratamiento,1.3566666666666667,5072894.220803567,3616.8834706536936,0.0
Sin tratamiento,1.36,5093122.806570066,3628.296814705533,0.0
Sin tratamiento,1.3633333333333335,5113431.640693394,3639.7459408064155,0.0
Sin tratamiento,1.3666666666666667,5133821.038210596,3651.230959465014,0.0
Sin tratamiento,1.37,5154291.315369007,3662.75198151932,0.0
Sin tratamiento,1.3733333333333335,5174842.789630678,3674.309118137541,0.0
Sin tratamiento,1.3766666666666667,5195475.779676823,3685.9024808189947,0.0
Sin tratamiento,1.3800000000000001,5216190.605412312,3697.5321813950122,0.0
Sin tratamiento,1.3833333333333335,5236987.587970123,3709.198332029837,0.0
Sin tratamiento,1.3866666666666667,5257867.04971585,3720.901045221522,0.0
Sin tratamiento,1.3900000000000001,5278829.314252215,3732.640433802843,0.0
Sin tratamiento,1.3933333333333333,5299874.706423592,3744.416610942196,0.0
Sin tratamiento,1.3966666666666667,5321003.552320546,3756.2296901445106,0.0
Sin tratamiento,1.4000000000000001,5342216.1792843845,3768.0797852521578,0.0
Sin tratamiento,1.4033333333333333,5363512.915911734,3779.9670104458573,0.0
Sin tratamiento,1.4066666666666667,5384894.092059121,3791.8914802455993,0.0
Sin tratamiento,1.4100000000000001,5406360.038847566,3803.8533095115495,0.0
Sin tratamiento,1.4133333333333333,5427911.088667209,3815.8526134449708,0.0
Sin tratamiento,1.4166666666666667,5449547.57518193,3827.8895075891464,0.0
Sin tratamiento,1.4200000000000002,5471269.833333993,3839.964107830287,0.0
Sin tratamiento,1.4233333333333333,5493078.1993487105,3852.0765303984645,0.0
Sin tratamiento,1.4266666666666667,5514973.010739116,3864.226891868532,0.0
Sin tratamiento,1.4300000000000002,5536954.606310649,3876.415309161048,0.0
Sin tratamiento,1.4333333333333333,5559023.326165862,3888.6418995432027,0.0
Sin tratamiento,1.4366666666666668,5581179.511709146,3900.906780629753,0.0
Sin tratamiento,1.4400000000000002,5603423.505651455,3913.2100703839437,0.0
Sin tratamiento,1.4433333333333334,5625755.652015061,3925.551887118447,0.0
Sin tratamiento,1.4466666666666668,5648176.296138322,3937.932349496301,0.0
Sin tratamiento,1.4500000000000002,5670685.784680451,3950.3515765318293,0.0
Sin tratamiento,1.4533333333333334,5693284.465626332,3962.8096875915962,0.0
Sin tratamiento,1.4566666666666668,5715972.688291311,3975.3068023953388,0.0
Sin tratamiento,1.4600000000000002,5738750.803326033,3987.843041016906,0.0
Sin tratamiento,1.4633333333333334,5761619.162721277,4000.418523885206,0.0
Sin tratamiento,1.4666666666666668,5784578.119812827,4013.03337178515,0.0
Sin tratamiento,1.4700000000000002,5807628.029286323,4025.6877058585956,0.0
Sin tratamiento,1.4733333333333334,5830769.247182172,4038.3816476052975,0.0
Sin tratamiento,1.4766666666666668,5854002.130900435,4051.11531888386,0.0
Sin tratamiento,1.4800000000000002,5877327.039205757,4063.8888419126833,0.0
